Time (s),Volume (m^3),Ar,He,Ne,N2,C12H26(1),C6H13(16),C10H21(6),C2H5(7),C9H19(4),C3H7(5),C8H17(10),C4H9(11),C7H15(13),C5H11(14),CH3(19),C2H4(25),H(9),C6H13(35),C3H6(75),C10H21(55),C7H14(95),C7H14(139),C7H14(156),C7H14(155),C7H14(170),C7H14(184),C7H14(223),C7H14(224),C7H14(222),C7H14(240),C7H14(289),C7H14(288),C7H14(315),C7H14(268),C7H14(206),C7H14(347),C7H14(346),C7H14(314),C7H14(332),C7H14(313),C7H14(397),C7H14(239),C7H14(345),C4H7(159),C4H7(143),C4H7(453),C4H6(450),C4H6(445),C4H6(463),C3H7(77),C3H6(124),C4H6(447),C3H5(121)
6.60994777532588e-15,33.257888008335925,0.98,0.0,0.0,0.0,0.019999999749357095,9.153954013210447e-11,5.702614472134908e-11,5.702738768510901e-11,5.294572896670724e-11,5.294509313598718e-11,4.8538838909373203e-11,4.853893602670466e-11,4.635998554380571e-11,4.636020786772134e-11,8.882389652687945e-16,2.5147037499488677e-15,2.783056077378895e-16,1.8106698122212607e-15,2.937251841107393e-17,8.992906290770433e-16,1.5754109097388174e-16,2.7530428193288067e-21,4.790358229534638e-26,1.5121415146432022e-26,2.0913197183376385e-31,1.0456592781019553e-31,1.5536989363954392e-36,1.1353323183226612e-36,3.5812667411069187e-37,6.120974526518895e-42,4.447123815483696e-47,4.1798225756602847e-47,4.8434320096916305e-52,2.212166182051512e-42,1.355169919090354e-36,4.425570133133152e-42,5.620991130820708e-47,3.269762358461277e-52,1.8965594906094454e-51,7.810868960809857e-48,6.600672403291736e-53,1.3116009428785597e-42,9.652682446568761e-49,2.2409226385800337e-29,5.793255902259782e-26,7.629688250611966e-30,8.497863272668533e-32,2.633244967073573e-37,1.6953833882183623e-38,7.518152062998323e-17,2.0652819287461978e-26,3.7633484880320695e-36,1.3444674277258853e-24
9.914927266320477e-15,33.257888012503976,0.98,0.0,0.0,0.0,0.01999999962403543,1.3730823330725458e-10,8.553865122437456e-11,8.554122461160466e-11,7.941851978431288e-11,7.941720339314889e-11,7.280830923994168e-11,7.280851030636666e-11,6.9539925609114e-11,6.95403859021699e-11,1.8389800119179163e-15,5.206365110902911e-15,5.761969364716259e-16,3.748730848381492e-15,6.08196735226409e-17,1.86185536104044e-15,3.2616828249709526e-16,7.519334779052748e-21,1.6751887924289594e-25,5.287978422438021e-26,9.153969657919892e-31,4.576981704261314e-31,8.355935960501016e-36,6.105929697269498e-36,1.9260432279159577e-36,3.9812277503078084e-41,3.450318398459563e-46,3.2429201393356147e-46,4.430537684639522e-51,1.4388562319896551e-41,7.288250577425606e-36,2.878498983995544e-41,4.3610673572117505e-46,2.992172477632958e-51,1.708187620960593e-50,6.060129260138135e-47,6.0350503307058416e-52,8.530968798399629e-42,7.489113339082184e-48,7.836535848206507e-29,1.582243311710046e-25,2.6537528871597714e-29,2.971687496545265e-31,1.1526037193666955e-36,7.420772882220715e-38,1.556527743442664e-16,5.641387267075085e-26,1.3159264006598996e-35,3.6721540026466634e-24
1.3219906757315073e-14,33.257888016672034,0.98,0.0,0.0,0.0,0.019999999498713762,1.8307615650220653e-10,1.1405074808891292e-10,1.140551247269036e-10,1.0589123153493553e-10,1.0588899272422644e-10,9.707778605817699e-11,9.70781280150743e-11,9.271980430978954e-11,9.272058714688457e-11,3.1276127956223602e-15,8.85464527419778e-15,9.799606331398768e-16,6.375557245386193e-15,1.0345061107576891e-16,3.16650850984908e-15,5.547257880570624e-16,1.5732812850502822e-20,4.1857929622549375e-25,1.3213104601073975e-25,2.6669935701265286e-30,1.3334957437592964e-30,2.784827144665589e-35,2.0349575425600767e-35,6.41903869060207e-36,1.4946507226985379e-40,1.4410961308307006e-45,1.3544687773953053e-45,2.0376947697796572e-50,5.401847573917607e-41,2.428999312619958e-35,1.0806599451635656e-40,1.8214889188207048e-45,1.3761125096811019e-50,6.737699503666276e-50,2.5311471393251075e-46,2.775799066691108e-51,3.20273624546462e-41,3.1279932441047693e-47,1.9581202049108573e-28,3.3104439081735657e-25,6.601526694558489e-29,7.425321061593177e-31,3.3580899358956905e-36,2.1619997655619904e-37,2.647228805517611e-16,1.1804523157206284e-25,3.2878635581846723e-35,7.683365969123207e-24
1.652488624830967e-14,33.257888020840134,0.98,0.0,0.0,0.0,0.019999999373392103,2.2884325473536464e-10,1.4256240606250844e-10,1.4256909254458917e-10,1.3236385857116655e-10,1.323604382152907e-10,1.2134726982651077e-10,1.2134779225237274e-10,1.1589961726277805e-10,1.1590081325947537e-10,4.778268391019129e-15,1.352786667051626e-14,1.4971590545611642e-15,9.74032787883598e-15,1.5806833091701676e-16,4.837677757817413e-15,8.47493911293293e-16,2.864070092889388e-20,8.880512079460835e-25,2.8032793008247246e-25,6.475229495556124e-30,3.237611897182697e-30,7.624135496158532e-35,5.571192105897948e-35,1.7573699339289306e-35,4.558909664273493e-40,4.8487287253311637e-45,4.557250240082851e-45,7.499985881848148e-50,1.6476534340771162e-40,6.649985917858617e-35,3.29617765046938e-40,6.128602139713768e-45,5.064824830713662e-50,2.124272669403705e-49,8.516361578095762e-46,1.0217140833370364e-50,9.768830511439984e-41,1.052452254416574e-46,4.1543289154970505e-28,6.026281208218881e-25,1.3942878997062387e-28,1.5753377036485282e-30,8.153148438554336e-36,5.2490753432000165e-37,4.0443399017785305e-16,2.149126102483157e-25,6.974962554977245e-35,1.3987256089408438e-23
2.3134845230298863e-14,33.25788802917645,0.98,0.0,0.0,0.0,0.01999999912274878,3.2037492461213033e-10,1.995843778186866e-10,1.9959723554045066e-10,1.8530885318076694e-10,1.8530227614279577e-10,1.6988625864344425e-10,1.6988726321825553e-10,1.6225904179671294e-10,1.622613416485366e-10,9.188360744281027e-15,2.6013463298376056e-14,2.8789856855862336e-15,1.8729928836131666e-14,3.040452366326673e-16,9.302538138444356e-15,1.62969241370975e-15,7.561781678511704e-20,3.2534174239365243e-24,1.0270040824632625e-24,3.349648828778285e-29,1.6748222860322685e-29,5.694568909407456e-34,4.161216877381943e-34,1.3126150219452664e-34,5.045051441873652e-39,8.177401072742676e-44,7.685697381191979e-44,1.983523320783308e-48,1.8234053286503507e-39,4.967015774463754e-34,3.6476807695836217e-39,1.0335906577822574e-43,1.338587934446613e-48,1.750365699576244e-48,1.4363266149195993e-44,2.7047661992223354e-49,1.081055309969735e-39,1.7750101160460307e-45,1.521972677255503e-27,1.5909345395934758e-24,5.0346120903315985e-28,5.7712548026791846e-30,4.2176366418897493e-35,2.7152135088875334e-36,7.7769967906792855e-16,5.6754615001056445e-25,2.554697069956114e-34,3.693033381760955e-23
2.9744804212288056e-14,33.25788803751291,0.98,0.0,0.0,0.0,0.019999998872105455,4.1190324413826343e-10,2.566045671183736e-10,2.566256535130583e-10,2.3825350372383917e-10,2.382427176950907e-10,2.1842527567372272e-10,2.1842692312322303e-10,2.0861819929646197e-10,2.0862197103520458e-10,1.5068758492509376e-14,4.266177655356278e-14,4.72153153412639e-15,3.071643094293849e-14,4.987695872778704e-16,1.525590590618072e-14,2.672677730407981e-15,1.5677074347427251e-19,8.447749491799377e-24,2.6667156898237685e-24,1.0785341332530784e-28,5.392662262386291e-29,2.249062513674308e-33,1.6434720075582367e-33,5.18418641643689e-34,2.4151660512175206e-38,4.684837488757308e-43,4.403104761446997e-43,1.3416311098346322e-47,8.729148975732035e-39,1.9617298188362754e-33,1.7462207163257288e-38,5.921444656070716e-43,9.052624076827416e-48,7.1971517199215e-48,8.228833473202096e-44,1.829911796257818e-48,5.175230849865023e-39,1.0169171138057519e-44,3.95195140756901e-27,3.2980706391702098e-24,1.2918906196324978e-27,1.4985379400111739e-29,1.3580125034001615e-34,8.742227754762337e-36,1.275405300341014e-15,1.1768776918937465e-24,6.632166602528569e-34,7.656553981904737e-23
4.296472217626644e-14,33.25788805418629,0.98,0.0,0.0,0.0,0.01999999837081882,5.949498343901848e-10,3.7063959946699656e-10,3.7068331427739925e-10,3.4414177276695646e-10,3.44119412725135e-10,3.155033943143583e-10,3.1550680954582484e-10,3.0133571331258356e-10,3.01343532745633e-10,3.1239650341709605e-14,8.844442844596805e-14,9.78858887288463e-15,6.367795406033331e-14,1.0346454480761785e-15,3.162718024304989e-14,5.5408774752361864e-15,4.710228022918196e-19,3.744197760575003e-23,1.1819610091330253e-23,7.209132636826415e-28,3.604557645842122e-28,2.322850649277795e-32,1.6974084590685563e-32,5.354376807116267e-33,3.951094006105741e-37,1.2436587266791565e-41,1.168828164054336e-41,5.908486626367007e-46,1.428137038401869e-37,2.0261374233042187e-32,2.8567548475486965e-37,1.5719321504399767e-41,3.985705942580388e-46,7.190509364734749e-47,2.1845907276725332e-42,8.062843077914566e-47,8.466456286690779e-38,2.6997024299033497e-43,1.751615697710879e-26,9.907456656097425e-24,5.554960577391203e-27,6.641694546333604e-29,9.07725223718089e-34,5.842862076199298e-35,2.6440530481710866e-15,3.537680435363419e-24,2.9380066918761895e-33,2.3005518500283667e-22
6.940455810422322e-14,33.257888087534816,0.98,0.0,0.0,0.0,0.019999997368245592,9.61002825397054e-10,5.986882816877178e-10,5.988019350876916e-10,5.559141827872615e-10,5.558560535882441e-10,5.096599696045546e-10,5.096688480214361e-10,4.867675374787911e-10,4.867878678209122e-10,8.122039701662448e-14,2.299510693628797e-13,2.545053717638927e-14,1.6554887793401377e-13,2.6934204972586734e-15,8.222545869051984e-14,1.4406031550277053e-14,2.0248109826554503e-18,2.760989249161122e-22,8.716240399927556e-23,9.465720290520784e-27,4.7328392313360644e-27,5.612528027688761e-31,4.101417190021539e-31,1.2937990196711427e-31,1.8037773340178574e-35,1.0940277538533944e-39,1.0281150248606715e-39,1.0150692163385675e-43,6.52081877955296e-36,4.895872760331718e-31,1.3042081625042878e-35,1.3828005626122087e-39,6.847039152173115e-44,1.4901765260958277e-45,1.922018011758898e-40,1.3857626556987862e-44,3.865191699350148e-36,2.375197589585514e-41,1.291719042840164e-25,4.257499071554019e-23,3.831537907167023e-26,4.897612499705465e-28,1.1918898581461442e-32,7.670124892990175e-34,6.874084852810354e-15,1.5223971358503697e-23,2.164029918918433e-32,9.890606319046289e-22
1.2228422996013677e-13,33.257888154239,0.98,0.0,0.0,0.0,0.019999995363099283,1.692948094312238e-09,1.054700135997574e-09,1.0550523739751796e-09,9.794424912979947e-10,9.792623630830777e-10,8.979744697142379e-10,8.980019809337063e-10,8.576183707958751e-10,8.576813838662741e-10,2.5172677907672106e-13,7.127088641267149e-13,7.888570096669048e-14,5.130332307632179e-13,8.369705863866855e-15,2.5482587062563943e-13,4.4650144073850997e-14,1.1398780840100665e-17,2.917047078641857e-21,9.209802546842823e-22,1.924331311709719e-25,9.621573720091568e-26,2.2321402249234442e-29,1.6312418261640572e-29,5.146033114398112e-30,1.4174704585229268e-33,1.7084668678996796e-37,1.605264211293098e-37,3.15886362224844e-41,5.125899163958145e-34,1.9473445394280704e-29,1.0249323257185224e-33,2.1594093700307793e-37,2.1310361601616108e-41,5.396672376526588e-44,3.002328619550436e-38,4.3147938625503186e-42,3.0374555475425317e-34,3.7101663974848966e-39,1.3648994384615115e-24,2.3953435226890186e-22,3.561543904597416e-25,5.17505979356351e-27,2.423328095815225e-31,1.5587802873523916e-32,2.1303443933678595e-14,8.589769186317989e-23,2.2811400713727444e-31,5.569272131228234e-21
1.751639018160503e-13,33.25788822095269,0.98,0.0,0.0,0.0,0.019999993357953175,2.424679135842018e-09,1.5105980016461448e-09,1.5113204095367339e-09,1.4029487852205709e-09,1.4025794075258997e-09,1.2862907659493313e-09,1.286347180018932e-09,1.2284521178780127e-09,1.2285813602139105e-09,5.162794768035412e-13,1.461767624911418e-12,1.6180269423521006e-13,1.052111982146566e-12,1.7204840080865817e-14,5.226073543961188e-13,9.157787829018133e-14,3.2464447021621295e-17,1.1093696602953306e-20,3.502742714566992e-21,9.397337467890991e-25,4.698618659571224e-25,1.3515610019701078e-28,9.877371127097038e-29,3.116049936705074e-29,1.0331200857089328e-32,1.4627972504927873e-36,1.3743639820926407e-36,3.114551433352428e-40,3.736413818487627e-33,1.1791728768289682e-28,7.470299634522411e-33,1.8488926946323377e-36,2.1012223561766854e-40,3.749105222505761e-43,2.5708283367748708e-37,4.2548502135938735e-41,2.2138564725283995e-33,3.176918533134797e-38,5.191192691930729e-24,6.819567571191457e-22,1.2597500127377085e-24,1.9683352128669836e-26,1.1835038312013464e-30,7.611235155332486e-32,4.368977884073964e-14,2.4503765135239506e-22,8.66402186080981e-31,1.586430201840178e-20
2.809232455278774e-13,33.2578883544086,0.98,0.0,0.0,0.0,0.019999989347661562,3.887498964995265e-09,2.4220519545117302e-09,2.4239092730650375e-09,2.249895335242183e-09,2.248945937096554e-09,2.0629287222975087e-09,2.0630737130165025e-09,1.9700683567627403e-09,1.970400687088137e-09,1.3274216495486015e-12,3.758598865075711e-12,4.160832030442347e-13,2.7045827466089324e-12,4.445626855623779e-14,1.3435318796328121e-12,2.3547325150664437e-13,1.3482897267410752e-16,7.52878859401014e-20,2.3775596153710865e-20,1.0562730733381811e-23,5.28127144760661e-24,2.5528909725604265e-27,1.865841882754648e-27,5.886736438256791e-28,3.327893419160131e-31,8.152394942540371e-35,7.657290237584125e-35,3.0423068940705174e-38,1.2042308284371372e-31,2.2277145545168724e-27,2.406502187199781e-31,1.0304048777802002e-34,2.0530081244083192e-38,1.3326486746599503e-41,1.4334657113220159e-35,4.1598881747074195e-39,7.131510133364864e-32,1.7713649092849876e-36,3.523906314471878e-23,2.8302938543172223e-21,7.121274404579604e-24,1.3365782657900984e-25,1.3307646582562688e-29,8.553132710317884e-31,1.123176435164151e-13,1.0218204342775608e-21,5.8585789849452945e-30,6.591440175100488e-20
3.761066548685218e-13,33.25788847455143,0.98,0.0,0.0,0.0,0.019999985738399798,5.203304977688251e-09,3.2419710317570023e-09,3.2452994354946764e-09,3.0120719517571526e-09,3.0103709811283344e-09,2.7619089785879978e-09,2.7621687364109886e-09,2.6374645433897854e-09,2.638060162566779e-09,2.378891514222109e-12,6.7361326687891316e-12,7.457655830559629e-13,4.8461548479252306e-12,7.998726490817594e-14,2.4075336350759585e-12,4.2201600713896427e-13,3.153761067687402e-16,2.2285330842083613e-19,7.038301229014923e-20,3.8339633387291873e-23,1.9169412092475453e-23,1.1027491419410265e-26,8.059968385993027e-27,2.5430042486260446e-27,1.664127816852845e-30,4.602714831799842e-34,4.3228789162683516e-34,1.8960299621411173e-37,6.022810625629155e-31,9.623577782949793e-27,1.2034071556496792e-30,5.817489149128917e-34,1.2795402647426793e-37,7.734663453844478e-41,8.094083926450755e-35,2.5929649845557656e-38,3.566176882944716e-31,1.0001968335616819e-35,1.043236448791877e-22,6.61775466250189e-21,1.908336085936697e-23,3.9578318349880533e-25,4.83124253063131e-29,3.104348931614111e-30,2.0126530478179834e-13,2.396759026834439e-21,1.7306745530413043e-29,1.5422394925537182e-19
4.712900642091661e-13,33.25788859472509,0.98,0.0,0.0,0.0,0.019999982129138685,6.518418197797004e-09,4.061521356836414e-09,4.066746618500939e-09,3.7741772589943424e-09,3.7715075246822935e-09,3.460894979652602e-09,3.4613026601354036e-09,3.304805380960976e-09,3.305740548944559e-09,3.734760612137419e-12,1.0575906526368012e-11,1.1709724174513561e-12,7.60706149027333e-12,1.2607181052697544e-13,3.779368829025525e-12,6.625803753077536e-13,6.104490433435363e-16,5.228940411061042e-19,1.6516079833962354e-19,1.0736664234585063e-22,5.368199150194844e-23,3.635839235572896e-26,2.657529788288927e-26,8.385108712306419e-27,6.384210374733952e-30,2.0341888100635514e-33,1.910308770043603e-33,9.571119311791076e-37,2.3110839657586705e-30,3.173245008667927e-26,4.6168433443213876e-30,2.5710527349476904e-33,6.459647974341799e-37,3.720691890287539e-40,3.5778553584895914e-34,1.3093132124518812e-37,1.3681346569948283e-30,4.421158709805998e-35,2.4482015220649663e-22,1.280546356417943e-20,4.073472577450834e-23,9.290822756881829e-25,1.3532742508862995e-28,8.693266402555856e-30,3.1594566140053737e-13,4.6522128808111435e-21,4.0525059184759556e-29,2.986068989507799e-19
5.664734735498105e-13,33.25788871492955,0.98,0.0,0.0,0.0,0.019999978519878225,7.832839086381414e-09,4.880703131673664e-09,4.888250824695028e-09,4.536211263296243e-09,4.53235582167513e-09,4.159886699075253e-09,4.160475415559857e-09,3.972090873118993e-09,3.973441838977561e-09,5.394919142923855e-12,1.527771734519616e-11,1.6917049192165488e-12,1.098679662603241e-11,1.82822687521467e-13,5.4588418378143775e-12,9.571545815540327e-13,1.0471290234695973e-15,1.0505229913164135e-18,3.3184984899450794e-19,2.493216878916317e-22,1.2465732764739049e-22,9.644067865058082e-26,7.049354925286845e-26,2.224311159296138e-26,1.9144460138501145e-29,6.835160854857912e-33,6.418286688153593e-33,3.575581202521018e-36,6.931693281139573e-30,8.417739687537258e-26,1.3844971478064144e-29,8.639067215374142e-33,2.413380504565417e-36,1.3938884544850742e-39,1.202403390442133e-33,4.892620028550891e-37,4.102699959110866e-30,1.4857972105487706e-34,4.919348299308589e-22,2.1960112311184914e-20,7.515845475810426e-23,1.867482397194593e-24,3.1432763330891148e-28,2.0187284831454258e-29,4.563417794096435e-13,8.001933817650897e-21,8.12607903028368e-29,5.123599868270562e-19
6.616568828904549e-13,33.25788883516479,0.98,0.0,0.0,0.0,0.019999974910618418,9.146568123653907e-09,5.69951656660653e-09,5.709812056790777e-09,5.29817397127189e-09,5.292916136538029e-09,4.858884109339792e-09,4.859686931205685e-09,4.639321023659634e-09,4.6411640251168465e-09,7.35925276766467e-12,2.0841353606262496e-11,2.3079643529030847e-12,1.498483319802638e-11,2.503573531062344e-13,7.445748887407546e-12,1.3057263581706595e-12,1.653604829018873e-15,1.9000111549152915e-18,6.002531419354832e-19,5.1095380055655755e-22,2.5546883825980575e-22,2.217689707868199e-25,1.6210825314348072e-25,5.115245438167106e-26,4.896946574416738e-29,1.9300910978045967e-32,1.812207581142113e-32,1.1070712513627827e-35,1.7733983359329606e-29,1.9358483504435546e-25,3.5414810778100106e-29,2.4394637783287655e-32,7.472849132892215e-36,4.4147621719854367e-39,3.395833203419979e-33,1.5152315963155118e-36,1.0494380490083269e-29,4.196158564899932e-34,8.898708562179933e-22,3.467146009275187e-20,1.2563674480858806e-22,3.379307950490396e-24,6.443372240510648e-28,4.1372703101170644e-29,6.224360228435088e-13,1.2670696325757585e-20,1.4669728625436907e-28,8.093391568058977e-19
8.520237015717437e-13,33.25788907572769,0.98,0.0,0.0,0.0,0.01999996769210075,1.177195236561736e-08,7.336039170872587e-09,7.353105608381075e-09,6.821885521954161e-09,6.813173767562492e-09,6.256895903747596e-09,6.258225986955581e-09,5.973615313506894e-09,5.976671058632037e-09,1.2200035558787799e-11,3.45533442808601e-11,3.827068550997519e-12,2.4833921447898926e-11,4.181990223486249e-13,1.2341134536751071e-11,2.1648186241981507e-12,3.4768931439788324e-15,4.988672575983099e-18,1.5763276822633255e-18,1.6521697673494309e-21,8.260533509875915e-22,8.726115353241656e-25,6.379050655178927e-25,2.0130200145315088e-25,2.3201236264465335e-28,1.0907829971881711e-31,1.0239651441041268e-31,7.396432303839849e-35,8.405537887022984e-29,7.618383948785097e-25,1.6780017818953663e-28,1.3786426648414994e-31,4.993427525707574e-35,3.1992201721318276e-38,1.9197549483971986e-32,1.0128673883089028e-35,4.9722436253865745e-29,2.3721573660527533e-33,2.3371910230913337e-21,7.287595395282791e-20,2.866583160065061e-22,8.882226719435841e-24,2.084570687464532e-27,1.337955007760043e-28,1.0316556763840331e-12,2.67825652605886e-20,3.8378698236570174e-28,1.7026793591718114e-18
1e-12,33.25788931641376,0.98,0.0,0.0,0.0,0.019999962080990634,1.3810813029512718e-08,8.60712787361484e-09,8.630631273675438e-09,8.006102940494511e-09,7.99410960505685e-09,7.343616613074194e-09,7.345447589388273e-09,7.010638608910104e-09,7.0148476129105925e-09,1.680248366678051e-11,4.759168567270761e-11,5.271861804961517e-12,3.4194273499353056e-11,5.793518585518491e-13,1.6994353637902166e-11,2.9817177359637623e-12,5.576495323787947e-15,9.231716774604341e-18,2.9174731957512404e-18,3.492010745179624e-21,1.745930343116058e-21,2.0851490059307112e-24,1.5243822448207623e-24,4.8106922033348e-25,6.206905538365824e-28,3.237758219480172e-31,3.0390439647797662e-31,2.4157251293140145e-34,2.2492981414610134e-28,1.820661960154928e-24,4.4892226337808335e-28,4.092188909135211e-31,1.6310424008933086e-34,1.1077056357446462e-37,5.699572054366779e-32,3.309177154751142e-35,1.3302187482601352e-28,7.042629954926872e-33,4.326114071073689e-21,1.1685945041548854e-19,4.813222814636793e-22,1.645089125518112e-23,4.40771674964779e-27,2.8282465697888463e-28,1.420624128621191e-12,4.313037590290961e-20,7.083192729646896e-28,2.7320599455420064e-18
1.0423905202530325e-12,33.25788931641376,0.98,0.0,0.0,0.0,0.01999996047358569,1.4394574755891442e-08,8.97109084865039e-09,8.996627294814643e-09,8.345311963848146e-09,8.332282527372287e-09,7.654930143248224e-09,7.656919257018378e-09,7.307688280834774e-09,7.3122615891735345e-09,1.8256196908278497e-11,5.1710190657898515e-11,5.728295106284302e-12,3.715012043776819e-11,6.305339461937213e-13,1.846389918613591e-11,3.2397591945221784e-12,6.304952640305448e-15,1.0823715702495997e-17,3.420717118337925e-18,4.226929226685385e-21,2.1133713533583208e-21,2.594245943064447e-24,1.8965868946240798e-24,5.985373256385614e-25,7.90538860901984e-28,4.206949677763187e-31,3.9486592244262936e-31,3.192817828573666e-34,2.864963688664532e-28,2.2652416396272246e-24,5.717711505469786e-28,5.317141051205698e-31,2.1557534089570314e-34,1.4788955727467342e-37,7.405974230985804e-32,4.373926404084974e-35,1.6942305633597427e-28,9.151111791861785e-33,5.072472204129429e-21,1.3211782994128337e-19,5.502957760014999e-22,1.9292169327552507e-23,5.3358789623793e-27,3.4235822536527713e-28,1.5434639083216593e-12,4.881925027595362e-20,8.298938467397762e-28,3.0893185380357717e-18
1.2327573389343213e-12,33.25788955722299,0.98,0.0,0.0,0.0,0.019999953255073234,1.7014439334708276e-08,1.0604673370546494e-08,1.064037713869314e-08,9.868453352692302e-09,9.850244639531025e-09,9.052986596253612e-09,9.055766140115317e-09,8.641539957662874e-09,8.647935553080187e-09,2.5526775569498647e-11,7.231011325998518e-11,8.011654658701708e-12,5.192899628418595e-11,8.88349919154613e-13,2.5812327544618754e-11,4.530444694505215e-12,1.0374319872167896e-14,2.0760650214090037e-17,6.5623731242756085e-18,9.33831080762666e-21,4.668922157522766e-21,6.521637044482883e-24,4.7680876440914644e-24,1.504834342225617e-24,2.2360529709052404e-27,1.3256453346735036e-30,1.2440752201630476e-30,1.1108805731395157e-33,8.10618338192084e-28,5.69534930500123e-24,1.6173292254929903e-27,1.6754665849057108e-30,7.50135654426741e-34,5.519445008794197e-37,2.3342494238133307e-31,1.5223983275475104e-34,4.7922471696297e-28,2.88425100201265e-32,9.732399558897902e-21,2.173442011827256e-19,9.445306310621025e-22,3.7045199853348935e-23,1.1794343359987665e-26,7.56498668664031e-28,2.1577123901151847e-12,8.074683591805157e-20,1.586546700202302e-27,5.086065531873494e-18
1.42312415761561e-12,33.25788979815533,0.98,0.0,0.0,0.0,0.019999946036563385,1.9631550064077022e-08,1.2236788473449816e-08,1.2284355162040961e-08,1.1391309743228e-08,1.1367062283830935e-08,1.0451065035611806e-08,1.045476604667212e-08,9.975170375442806e-09,9.983692887834693e-09,3.4010829336725124e-11,9.635136711093206e-11,1.06771576385273e-11,6.916620123514809e-11,1.1926153523141777e-12,3.438473702472173e-11,6.036773653427913e-12,1.5916578764373348e-14,3.646152462203573e-17,1.1527524225103248e-17,1.861930829272105e-20,9.309133634029513e-21,1.4631813760093563e-23,1.0698251016020485e-23,3.376635923095005e-24,5.596687538472748e-27,3.6724691984620614e-30,3.445970012081565e-30,3.381212917211147e-33,2.029597132748182e-27,1.2779816117458262e-23,4.048232843119358e-27,4.641560601910052e-30,2.2834669469806664e-33,1.8073974675650305e-36,6.468266931443206e-31,4.63558821711079e-34,1.1994892175822495e-27,7.992223384157713e-32,1.709836094329164e-20,3.333978885796126e-19,1.496769088185989e-21,6.51389048376153e-23,2.3529228591576753e-26,1.5087037238438444e-27,2.8742556948322593e-12,1.245376473970494e-19,2.7771243378564685e-27,7.807605014302952e-18
